h1,h2,h3,h4,max_iter,learning_rate_init,s1,s2,s3,m1,m2,m3,m4,m5,m6,m7,m8,m9,y
18,3,2,1,6545,0.023820938538548792,1,0,1,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.41410992639062816
9,5,5,0,930,0.05107148907632322,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.24414414414414415
12,5,4,0,5147,0.045402685276096776,0,0,1,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.6828878528878528
10,3,0,0,653,0.00031669501853461387,1,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
23,2,1,0,7373,0.0014010280337900748,0,0,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.7795898758036166
15,1,2,1,7818,0.003737439609790528,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.08677248677248676
11,4,2,2,418,0.09067112258205838,1,0,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
18,3,0,0,158,0.0003908971162832355,1,0,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
15,3,2,0,3202,0.04199594054641614,1,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
20,5,0,0,276,0.0008978566246539579,1,0,1,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.7398618803703549
18,4,2,0,9685,0.06743152015569634,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.19783000219635405
10,3,1,0,7355,0.015513780530601245,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
20,2,2,0,457,0.00012158726535177487,0,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
13,3,3,1,3074,0.005410417804088673,1,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.0
19,4,1,0,6076,0.0036454150932035932,1,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9882352941176471
11,1,1,3,114,0.00033439143220090426,1,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
13,4,1,1,3852,0.005224182623317179,0,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.04126984126984127
14,4,1,0,5329,0.00039428481060347286,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.41743589743589743
19,4,1,1,3391,0.0021855169930025064,0,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
14,2,0,0,672,0.00046332639466464354,0,0,1,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
13,2,2,0,544,0.0005423519577288234,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9085116002614726
8,6,0,0,590,0.0106124297351457,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.7741406824025565
11,1,0,0,1232,0.06114321974518206,0,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7034756715348307
10,4,4,3,2689,0.0012651391352039086,1,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.9584948743992031
17,2,3,1,108,0.06394034067185134,0,0,1,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
14,2,1,2,2685,0.001874668944889816,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
14,3,1,0,2193,0.0004047637829943829,1,0,1,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.7822702207816563
15,2,4,0,2186,0.002332358317433295,0,0,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9867026055705301
25,3,4,1,770,0.000907892465490388,1,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8020173160173159
14,1,0,0,206,0.026625719544794226,0,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.0
19,4,3,0,381,0.0005653932095741051,0,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.49975614348931363
17,3,3,0,116,0.0020999009973221607,1,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.5754385964912281
16,1,1,0,1085,0.05422913006358656,1,0,1,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
16,4,2,3,5339,0.01667960209667836,0,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.3506065734135909
18,9,1,0,4722,0.007539146377171664,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
20,1,4,1,1898,0.0033753602623801267,1,0,1,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
19,2,2,1,2091,0.028617317663078685,1,0,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
11,2,1,0,219,0.0009773704797679144,1,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
12,0,0,0,386,0.0010090161931237864,0,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9682539682539681
19,3,0,0,5386,0.006528869577251956,1,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7599999999999999
18,2,1,4,395,0.052055815014245506,0,0,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.7795898758036166
17,1,1,1,399,0.009163859584835992,0,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4869228289441055
7,6,1,1,8016,0.011133374783322426,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4341163950153869
13,1,2,0,968,0.0003607332211424848,1,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.6902684359698914
15,4,3,2,432,0.019373973108778912,1,0,1,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9904761904761905
20,3,1,2,169,0.0035534027588569102,1,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
20,3,0,0,1731,0.0008372248143338916,1,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
10,4,3,1,8653,0.05201130260800625,1,0,1,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.5574749058228687
18,5,1,1,769,0.00013986090376910172,1,0,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2265055932960389
12,4,2,2,184,0.0005068521056845841,1,0,1,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
17,5,4,4,317,0.04039707614250196,0,0,1,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.7186316443664547
13,2,3,0,2471,0.0036083833521413085,0,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
17,0,0,0,261,0.016933657595482494,1,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8466450696220518
12,1,0,0,3586,0.0012840283127287268,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
19,2,0,0,6384,0.002910878424740956,1,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9882352941176471
14,8,2,2,4400,0.0005579861055558319,1,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
16,2,1,1,170,0.0002466387646417208,0,0,1,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,1,2,1,1337,0.0058030618773212,1,0,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.09473684210526315
19,2,2,3,306,0.014937759323281822,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.3234381638941554
16,2,1,0,2772,0.01402424071652476,1,0,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.0
24,2,4,2,5524,0.00016747954815901487,0,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
12,4,0,0,737,0.08639989905003159,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.17976430976430977
10,2,0,0,515,0.025206475737870167,1,0,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8355555555555556
18,1,2,0,2858,0.002987523503159476,1,0,1,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.6902684359698914
16,1,2,1,4722,0.0004210002294193081,0,0,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
13,6,1,0,9982,0.00017576082936883748,1,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.49975614348931363
12,3,3,1,8830,0.07435862941272905,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5349807765355061
12,1,3,0,528,0.002187589256246834,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,3,3,1,6694,0.00026946654635830045,0,0,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
16,2,1,2,6729,0.003628412751050067,1,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.993939393939394
14,3,0,0,7729,0.0009866619982589837,1,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9777777777777776
17,4,1,2,2100,0.00020008895363568673,0,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.13103448275862067
17,3,3,0,237,0.0008024306360242605,0,0,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9193561126840427
22,3,1,1,119,0.0023343042479082336,1,0,1,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2265055932960389
19,3,2,1,1789,0.0629371100109604,0,0,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
18,1,2,0,4534,0.007696570789587071,0,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
9,2,3,3,1289,0.0025475410025961264,1,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.4
15,5,1,0,6717,0.00013674230165617435,1,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,1,5,1,204,0.0004146680211991725,1,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
19,4,6,2,4155,0.0038043669837848626,1,0,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
17,6,0,0,2624,0.00015685170454777974,1,0,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9223083881083036
12,3,3,1,3847,0.00013030934043012005,1,1,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.11472041652396985
9,1,2,4,591,0.00037880199164537547,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
7,5,0,0,1681,0.00021394078985046352,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.340952380952381
15,1,3,2,955,0.008440217321102356,1,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.1591121495327103
18,4,2,2,356,0.00013729769533820247,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.1663775869665534
13,2,1,3,748,0.004158478517676358,1,0,1,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
17,2,0,0,2482,0.00013044696203915035,1,0,1,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.41410992639062816
27,4,3,6,102,0.002452841385996286,0,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
20,1,3,1,104,0.00896220656184837,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.08095448798988622
14,4,0,0,102,0.03352613253792188,0,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,1.0
16,2,1,0,4763,0.00048006047559569773,0,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
24,2,3,0,163,0.0028705324180123455,1,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.08677248677248676
16,3,1,1,8459,0.0505907759900592,0,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.4444444444444445
10,3,1,1,124,0.001865277411430651,1,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
15,1,1,1,5202,0.0003968961311677665,0,0,1,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
23,2,2,0,9542,0.0001698155681860391,0,0,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.0
13,2,1,1,1342,0.002027960002204792,0,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
14,4,0,0,205,0.02544630123118725,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.08573003569421053
15,1,2,1,143,0.03378813029102655,1,0,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
13,1,1,3,238,0.0024292727828091193,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
15,3,0,0,7111,0.03815406617543768,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
17,3,2,3,2337,0.0178514816698691,0,0,1,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.39908481903346865
11,2,1,2,2758,0.07040426253154845,0,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.23357083371888593
26,3,2,1,115,0.023230171085595608,0,0,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.0
21,5,5,0,1785,0.00983054701948359,1,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9331779721905875
16,2,2,2,1207,0.015669469642004732,0,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4479797979797979
22,4,0,0,1741,0.02450909804497663,1,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.9508548543118023
11,3,3,0,667,0.0014517077089554746,0,0,1,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9882352941176471
15,5,4,1,147,0.0005128551712759239,0,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.49975614348931363
11,3,2,1,490,0.0004580345596512464,0,0,1,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
15,2,1,1,1491,0.0329070019802782,1,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.4255876733214524
13,4,3,1,378,0.00048214618690811364,0,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
13,3,1,2,3008,0.003940698078653755,0,0,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
16,2,2,1,391,0.009482905164533139,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.03
17,1,4,1,1041,0.00017434707886884008,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1431491384432561
18,4,1,2,9626,0.00014223291971189042,1,0,1,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
11,5,1,0,145,0.06080860890624682,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
10,0,0,0,230,0.011860910164659268,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.9071038713626283
12,1,1,0,5343,0.01573763015882741,0,0,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.0
11,0,0,0,3308,0.007012077043911629,1,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.46392074196952243
14,5,0,0,656,0.0001071656563708978,0,0,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.2090909090909091
14,1,4,2,3839,0.005184044659764725,1,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.0
14,2,5,1,1888,0.04853937548495085,1,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.12496732026143792
12,2,3,0,293,0.008224621878986088,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7489621028844577
16,1,2,0,9124,0.007336413909079284,0,0,1,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
17,1,0,0,1126,0.09297212272682953,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.14034653465346536
14,6,2,1,103,0.006112115563276418,0,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.6126099865047233
21,5,3,2,594,0.01922416042883706,1,0,1,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.3288888888888889
16,4,5,2,6246,0.004284133724128508,0,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.27963849016480596
13,3,0,0,238,0.00023335303180267895,0,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.0
23,2,1,1,110,0.0001958455651253685,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.08677248677248676
14,3,4,0,879,0.0003671415444915001,0,0,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.5
18,2,3,1,222,0.00209794128445914,0,0,1,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4899574058110643
17,4,2,1,581,0.0015231924881543707,1,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
20,4,1,0,232,0.00047196747267552183,0,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8825615231127371
17,3,2,0,433,0.00023794499029064348,1,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.3733333333333333
8,3,1,0,1004,0.0005298691506897358,1,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
11,5,3,0,8554,0.0003618289565244812,1,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.749249545111614
10,8,1,2,7910,0.06715101060970724,1,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8351503267973857
18,5,0,0,7054,0.0010243877387875744,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7417103784545644
9,2,3,0,413,0.08216077439866074,1,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.2829831932773109
9,2,3,1,284,0.0009929849304247949,0,0,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
18,5,1,1,6157,0.00027257985002108423,0,0,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.0
12,2,1,0,100,0.012626790956614892,0,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
21,0,0,0,100,0.0017018763481890858,1,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.9795396419437341
11,4,1,2,248,0.0002036103278915482,1,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
9,3,1,0,198,0.00038507333440118767,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.6116150988491414
